bin name	MAG	prodigal_count	mag	domain	completion	redundancy	total_length	domain	phylum	class	order	family	genus	depth!d10	depth!d20	depth!d30	depth!d40	depth!d70	depth!d90	depth!d110	depth!d130	depth!d150	depth!d170	depth!d190	depth!d200	depth!d210	depth!d220	depth!d230	depth!d240	cluster_members	closest_cluster_member	furthest_cluster_member
s_SalMarWE160320MG_2_8859049_Bin_25_contigs	s_SalMarWE160320MG_2_8859049_Bin_25	4103	s_SalMarWE160320MG_2_8859049_Bin_25	BACTERIA	95.77	1.41	4514724	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	unknown	0.48493538	0.760672204	0.043296589	0.021952586	0.032598321	0.057067671	0.002308246	0.001459626	0.000179423	0.001875854	0.001348093	0.001234136	0.000838921	0.00059565	0.000286106	0.012631506	1	0	0
s_SalMarWE160320MG_2_8859049_Bin_26_contigs	s_SalMarWE160320MG_2_8859049_Bin_26	3543	s_SalMarWE160320MG_2_8859049_Bin_26	BACTERIA	94.37	2.82	4073022	Bacteria	Eisenbacteria	RBG-16-71-46	unknown	unknown	unknown	0.26551944	0.600652387	0.007009601	0.011616395	0.010443683	0.02057378	0.001073302	0.000670814	6.62732E-05	0.000869633	0.000462296	0.000286106	0.000381475	0.000326517	0.000211751	0.004369989	1	0	0
s_SalMarWE160320MG_2_8859049_Bin_27_contigs	s_SalMarWE160320MG_2_8859049_Bin_27	3486	s_SalMarWE160320MG_2_8859049_Bin_27	BACTERIA	95.77	2.82	3960529	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	10-Feb	unknown	1.625399761	2.682908714	2.082974017	0.271366028	0.111342169	0.197994347	0.006502045	0.003362151	0.001520242	0.005006049	0.003940021	0.002050427	0.006175529	0.00160672	0.001188068	0.016153683	10	99.8	99.52
s_SalMarWE160320MG_2_8859049_Bin_4_1_contigs	s_SalMarWE160320MG_2_8859049_Bin_4_1	2819	s_SalMarWE160320MG_2_8859049_Bin_4_1	BACTERIA	90.14	7.04	2630302	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter	0.904386395	1.563258151	1.146773264	1.305273648	0.655132171	0.773989071	0.124694598	0.008030369	0.051821583	0.023771865	0.03694972	0.08927401	0.09633776	0.04642436	0.037260881	0.084603367	1	0	0
s_SalMarWE160330MG_2_8859004_Bin_10_contigs	s_SalMarWE160330MG_2_8859004_Bin_10	5189	s_SalMarWE160330MG_2_8859004_Bin_10	BACTERIA	91.55	4.23	5391853	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	NaphS2	unknown	0.436945518	1.644187398	1.165265905	0.267991753	0.06428094	0.096845316	0.010165659	0.009238642	0.007392692	0.008212216	0.010017756	0.011277755	0.011114497	0.00677522	0.002913595	0.027603586	3	99.33	99.23
s_SalMarWE160330MG_2_8859004_Bin_11_contigs	s_SalMarWE160330MG_2_8859004_Bin_11	2888	s_SalMarWE160330MG_2_8859004_Bin_11	BACTERIA	76.06	4.23	2703402	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	envOPS12	unknown	0.071992067	0.122523747	0.295177495	0.097517746	0.005251745	0.010499449	0.001093507	0.000574637	0.000178614	0.000968235	0.00019397	0.000220641	0.000271558	0.00035642	0.000202052	0.00120989	1	0	0
s_SalMarWE160330MG_2_8859004_Bin_17_contigs	s_SalMarWE160330MG_2_8859004_Bin_17	3558	s_SalMarWE160330MG_2_8859004_Bin_17	BACTERIA	94.37	1.41	3878600	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	BMS3ABIN03	1.416210904	2.297758108	2.029238594	1.106123561	0.074895155	0.139496146	0.007987534	0.002888541	0.001093507	0.00571889	0.005798903	0.006344444	0.001975264	0.0016342	0.000701526	0.024576842	8	99.27	98.66
s_SalMarWE160330MG_2_8859004_Bin_19_contigs	s_SalMarWE160330MG_2_8859004_Bin_19	2925	s_SalMarWE160330MG_2_8859004_Bin_19	BACTERIA	88.73	2.82	3045898	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	unknown	0.116727269	0.099153562	0.581326482	0.159193827	0.008689868	0.016762264	0.001809581	0.000865592	0.000189929	0.001032892	0.000414611	0.00046957	0.000467953	0.000340256	0.000147094	0.003729887	1	0	0
s_SalMarWE160330MG_2_8859004_Bin_2_contigs	s_SalMarWE160330MG_2_8859004_Bin_2	4240	s_SalMarWE160330MG_2_8859004_Bin_2	BACTERIA	59.15	2.82	5006937	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	SG8-4	0.034180795	0.200044775	0.62999039	0.384904102	0.06666435	0.069246579	0.010079988	0.009127918	0.01072009	0.007945507	0.012367221	0.010214959	0.009634665	0.007516348	0.005035145	0.010615831	1	0	0
s_SalMarWE160330MG_2_8859004_Bin_21_contigs	s_SalMarWE160330MG_2_8859004_Bin_21	4479	s_SalMarWE160330MG_2_8859004_Bin_21	BACTERIA	95.77	7.04	4712257	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	BuS5	UBA11574	1.575695687	0.418996802	0.619386682	0.130336708	0.07183689	0.113007081	0.010248904	0.008230805	0.004112978	0.007473513	0.006891602	0.009101247	0.014253582	0.013215033	0.00824212	0.054333498	1	0	0
s_SalMarWE160330MG_2_8859004_Bin_33_contigs	s_SalMarWE160330MG_2_8859004_Bin_33	3577	s_SalMarWE160330MG_2_8859004_Bin_33	BACTERIA	92.96	2.82	3783337	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	NaphS2	unknown	0.021564645	0.311733666	0.77606617	0.495906015	0.11611303	0.118438248	0.006325047	0.00463104	0.002840048	0.004475864	0.005106267	0.007617374	0.004797531	0.003560163	0.001762705	0.01010181	1	0	0
s_SalMarWE160330MG_2_8859004_Bin_35_contigs	s_SalMarWE160330MG_2_8859004_Bin_35	2947	s_SalMarWE160330MG_2_8859004_Bin_35	BACTERIA	98.59	2.82	2924578	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter	0.225340115	0.150398084	2.354560686	2.175367715	0.046913327	0.108930472	0.006587715	0.003878597	0.008795744	0.005330141	0.005823149	0.005661507	0.140883842	0.923743012	0.88027589	0.516740039	5	99.46	99.21
s_SalMarWE160330MG_2_8859004_Bin_36_contigs	s_SalMarWE160330MG_2_8859004_Bin_36	1890	s_SalMarWE160330MG_2_8859004_Bin_36	BACTERIA	88.73	1.41	1832215	Bacteria	Bipolaricaulota	Bipolaricaulia	UBA7950	UBA7950	UBA9294	0.088766454	0.191919037	0.515602888	0.124840076	0.031807084	0.030560825	0.00570111	0.00323203	0.00325466	0.002911171	0.004225319	0.00379616	0.004341701	0.003243345	0.000712033	0.007092038	1	0	0
s_SalMarWE160330MG_2_8859004_Bin_43_contigs	s_SalMarWE160330MG_2_8859004_Bin_43	1911	s_SalMarWE160330MG_2_8859004_Bin_43	BACTERIA	92.96	1.41	1779301	Bacteria	Actinobacteriota	UBA1414	UBA1414	UBA1414	20-14-0-20-35-9	0.051618722	0.079631263	0.499504163	0.551957766	0.442086538	0.298413566	0.040521198	0.04242534	0.032762387	0.02675335	0.030450908	0.049969975	0.037133184	0.033573021	0.009548995	0.03524844	5	99.53	99.32
s_SalMarWE160330MG_2_8859004_Bin_5_2_contigs	s_SalMarWE160330MG_2_8859004_Bin_5_2	2767	s_SalMarWE160330MG_2_8859004_Bin_5_2	BACTERIA	88.73	4.23	2721629	Bacteria	Desulfobacterota	BSN033	BSN033	RBG-16-54-18	RBG-16-54-11	0.120893589	0.167784286	1.101577382	1.190510328	0.642536226	0.53642398	0.157582258	0.074994565	0.036975583	0.051259877	0.021710931	0.058503859	0.01985609	0.050110603	0.008694717	0.031382774	7	99.58	98.62
s_SalMarWE160340MG_2_8859126_Bin_2_contigs	s_SalMarWE160340MG_2_8859126_Bin_2	3027	s_SalMarWE160340MG_2_8859126_Bin_2	BACTERIA	69.01	4.23	3051619	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	unknown	unknown	0.005666357	0.004791066	0.203228312	0.570840772	0.497703473	0.285752156	0.026224781	0.013232005	0.004059636	0.004503343	0.005381867	0.010240822	0.000940756	0.006344444	0.000140628	0.006508511	1	0	0
s_SalMarWE160340MG_2_8859126_Bin_28_contigs	s_SalMarWE160340MG_2_8859126_Bin_28	7143	s_SalMarWE160340MG_2_8859126_Bin_28	BACTERIA	90.14	5.63	7579539	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	4572-123	unknown	0.707260065	0.253414079	0.594858333	0.714369075	0.032829469	0.050834759	0.007053244	0.004825011	0.00242382	0.005275183	0.003219907	0.003674928	0.003910117	0.002861062	0.001343244	0.013067131	1	0	0
s_SalMarWE160340MG_2_8859126_Bin_3_1_contigs	s_SalMarWE160340MG_2_8859126_Bin_3_1	3425	s_SalMarWE160340MG_2_8859126_Bin_3_1	BACTERIA	88.73	2.82	3468312	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	SZUA-6	unknown	0.080848426	0.219093464	0.990546374	1.220772923	0.729949737	0.441046373	0.094891874	0.040177709	0.01377593	0.00869795	0.013583577	0.037106513	0.016492322	0.041176656	0.009906223	0.0325175	4	99.59	98.96
s_SalMarWE160340MG_2_8859126_Bin_45_contigs	s_SalMarWE160340MG_2_8859126_Bin_45	2289	s_SalMarWE160340MG_2_8859126_Bin_45	BACTERIA	83.1	4.23	2162058	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Cucumibacter	0.024312557	0.049720238	0.028186305	1.014640715	0.023775098	0.261058124	0.0019591	0.001341628	0.000350763	0.001007029	0.003361343	0.001504886	0.00246908	0.06683569	0.051761775	0.04619887	4	99.23	99.05
s_SalMarWE160340MG_2_8859126_Bin_73_1_contigs	s_SalMarWE160340MG_2_8859126_Bin_73_1	2980	s_SalMarWE160340MG_2_8859126_Bin_73_1	BACTERIA	94.37	5.63	3029493	Bacteria	Dadabacteria	UBA1144	UBA2774	UBA2774	unknown	0.008605814	0.011047415	0.103763589	0.242554976	0.002808528	0.007554334	0.000813867	0.000423502	6.5465E-05	0.000640102	0.00016245	0.000310352	0.000250545	0.000594034	0.000538268	0.000801744	1	0	0
s_SalMarWE160340MG_2_8859126_Bin_89_contigs	s_SalMarWE160340MG_2_8859126_Bin_89	3503	s_SalMarWE160340MG_2_8859126_Bin_89	BACTERIA	83.1	2.82	3780811	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	unknown	0.007678798	0.016374324	0.766602037	0.453525935	0.044577601	0.044019937	0.005106267	0.005461071	0.003961035	0.001904142	0.001978497	0.007268228	0.001293943	0.001443462	0.000318435	0.003041292	2	99.81	99.81
s_SalMarWE160370MG_2_8917056_Bin_20_2_contigs	s_SalMarWE160370MG_2_8917056_Bin_20_2	1169	s_SalMarWE160370MG_2_8917056_Bin_20_2	BACTERIA	80.28	0	1064714	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA5760	unknown	0.105004191	0.096511525	0.501107651	0.499028936	0.629523245	0.550011598	0.180823129	0.175625534	0.136403937	0.175265073	0.209015092	0.253262944	0.27239407	0.149828296	0.045871545	0.190854625	4	99.55	99.08
s_SalMarWE160370MG_2_8917056_Bin_39_contigs	s_SalMarWE160370MG_2_8917056_Bin_39	2309	s_SalMarWE160370MG_2_8917056_Bin_39	BACTERIA	84.51	1.41	2344986	Bacteria	Chloroflexota	Dehalococcoidia	unknown	unknown	unknown	0.006906958	0.000417036	0.110634178	0.027347384	0.179877524	0.173638955	0.088949918	0.130373078	0.145063093	0.126077444	0.196879827	0.085670204	0.10618256	0.065679142	0.042916731	0.106032233	5	99.58	99.16
s_SalMarWE160390MG_2_8858938_Bin_25_1_contigs	s_SalMarWE160390MG_2_8858938_Bin_25_1	1068	s_SalMarWE160390MG_2_8858938_Bin_25_1	BACTERIA	90.14	2.82	964907	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA5760	unknown	0.293375996	0.114039972	0.580944199	0.617313625	0.777626014	0.725018043	0.25466842	0.218037134	0.188528598	0.130380351	0.126378906	0.239895159	0.161781714	0.114702704	0.012662218	0.110889572	1	0	0
s_SalMarWE160390MG_2_8858938_Bin_36_contigs	s_SalMarWE160390MG_2_8858938_Bin_36	2744	s_SalMarWE160390MG_2_8858938_Bin_36	BACTERIA	78.87	1.41	2800942	Bacteria	Desulfobacterota	BSN033	BSN033	RBG-16-54-18	unknown	0.011323015	0.020011266	0.25045684	0.341547705	0.321180018	0.485045296	0.026097084	0.026853568	0.00751554	0.014405526	0.030672358	0.015465896	0.009697705	0.018096618	0.015064216	0.060927679	1	0	0
s_SalMarWE160390MG_2_8858938_Bin_39_contigs	s_SalMarWE160390MG_2_8858938_Bin_39	2905	s_SalMarWE160390MG_2_8858938_Bin_39	BACTERIA	92.96	5.63	3314079	Bacteria	TA06_A	DG-26_A	unknown	unknown	unknown	0.212129931	0.000872058	4.214306439	0.001072494	2.859228499	1.69146846	1.408917622	2.362842408	6.039299185	4.702883611	7.788146477	3.666882728	4.599899135	2.036118073	1.418683217	3.187642801	21	100	99.78
s_SalMarWE160390MG_2_8858938_Bin_44_contigs	s_SalMarWE160390MG_2_8858938_Bin_44	2399	s_SalMarWE160390MG_2_8858938_Bin_44	BACTERIA	94.37	0	2903206	Bacteria	Zixibacteria	MSB-5A5	GN15	12-Feb	unknown	0.003426808	0.000186696	0.002998457	0.002424628	0.016725087	0.33955951	0.008317284	0.002516764	0.006723495	0.004506576	0.009205506	0.086708753	0.003004115	0.002011633	0.000386324	0.00159783	1	0	0
s_SalMarWE160390MG_2_8858938_Bin_52_1_contigs	s_SalMarWE160390MG_2_8858938_Bin_52_1	837	s_SalMarWE160390MG_2_8858938_Bin_52_1	BACTERIA	80.28	1.41	758602	Bacteria	Patescibacteria	Microgenomatia	Shapirobacterales	PFEM01	unknown	0.016447871	5.57665E-05	0.001610761	0.032557102	0.038805369	0.111043132	0.011409493	0.007418555	0.029813231	0.015501458	0.003131812	0.008706032	0.000457447	0.00328618	0.000128505	0.002433519	1	0	0
s_SalMarWE160390MG_2_8858938_Bin_6_1_contigs	s_SalMarWE160390MG_2_8858938_Bin_6_1	2232	s_SalMarWE160390MG_2_8858938_Bin_6_1	BACTERIA	88.73	1.41	2405812	Bacteria	WOR-3_B	UBA3072	UBA3072	UBA3072	unknown	0.168063118	0.001124219	0.004544562	0.010901938	0.107546009	0.352036647	0.168565824	0.099724158	0.123828197	0.012074649	0.008135437	0.019301659	0.01118966	0.016192477	0.000396831	0.002900664	1	0	0
s_SalMarWE160410MG_2_8858966_Bin_15_contigs	s_SalMarWE160410MG_2_8858966_Bin_15	3267	s_SalMarWE160410MG_2_8858966_Bin_15	BACTERIA	85.92	0	3697824	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	vadinHA17	LD21	0.463635827	0.817385071	0.232400633	0.032670251	0.027245549	0.02966937	0.000624746	0.000815483	0.000345914	0.000445323	0.001348902	0.002259754	0.000572212	0.000306311	6.86978E-05	0.009734075	2	99.6	99.6
s_SalMarWE160410MG_2_8858966_Bin_18_contigs	s_SalMarWE160410MG_2_8858966_Bin_18	3625	s_SalMarWE160410MG_2_8858966_Bin_18	BACTERIA	91.55	4.23	3759623	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	BuS5	unknown	9.711352838	3.921572161	0.674795907	0.38777567	0.383973853	0.411884559	0.0214224	0.014448361	0.024656854	0.025216944	0.0933587	0.059794569	0.032713895	0.014267322	0.005996106	0.292583143	5	99.42	98.74
s_SalMarWE160410MG_2_8858966_Bin_29_contigs	s_SalMarWE160410MG_2_8858966_Bin_29	2216	s_SalMarWE160410MG_2_8858966_Bin_29	BACTERIA	59.15	0	2366614	Bacteria	Proteobacteria	Gammaproteobacteria	UBA5335	unknown	unknown	0.29255728	0.046548016	0.001399011	0.005082829	0.003444589	0.007493718	7.59717E-05	7.92045E-05	0.000138204	8.08209E-05	0.000386324	0.000887414	6.62732E-05	5.17254E-05	1.37396E-05	0.006287061	1	0	0
s_SalMarWE160410MG_2_8858966_Bin_6_contigs	s_SalMarWE160410MG_2_8858966_Bin_6	3987	s_SalMarWE160410MG_2_8858966_Bin_6	BACTERIA	91.55	2.82	4161950	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	unknown	0.540397138	0.047602729	0.010166467	0.01991024	0.008375475	0.020941516	0.000259435	0.000833264	0.000192354	0.001048248	0.001290711	0.002018099	0.001082192	0.000434008	9.77933E-05	0.022173227	1	0	0
s_SalMarWE160410MG_2_8858966_Bin_9_contigs	s_SalMarWE160410MG_2_8858966_Bin_9	2766	s_SalMarWE160410MG_2_8858966_Bin_9	BACTERIA	78.87	5.63	2779009	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	unknown	unknown	0.3620245	0.078096473	0.003260317	0.012149813	0.008321325	0.007602018	9.37523E-05	0.000148711	0.000161642	0.000122848	0.001917881	0.001448311	0.000180231	7.03142E-05	1.29314E-05	0.008693101	1	0	0
s_SalMarWE160420MG_2_8858952_Bin_14_contigs	s_SalMarWE160420MG_2_8858952_Bin_14	4151	s_SalMarWE160420MG_2_8858952_Bin_14	BACTERIA	90.14	2.82	4363685	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalobacterales	Thiohalobacteraceae	unknown	0.019296001	0.702422123	0.00448233	0.007366829	0.004632657	0.007360364	0.000168108	0.000163258	0.000101834	0.000155984	0.00046472	0.001399819	0.00023034	0.000177806	3.23284E-05	0.002746296	1	0	0
s_SalMarWE160420MG_2_8858952_Bin_19_contigs	s_SalMarWE160420MG_2_8858952_Bin_19	3174	s_SalMarWE160420MG_2_8858952_Bin_19	BACTERIA	88.73	1.41	3260297	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	unknown	0.014753864	0.638699656	0.009479489	0.145315254	0.171945756	0.010919718	0.000321667	0.002539394	0.001942936	0.008122505	0.039316966	0.001409517	0.000198011	0.000124464	6.22321E-05	0.002621832	1	0	0
s_SalMarWE160420MG_2_8858952_Bin_21_contigs	s_SalMarWE160420MG_2_8858952_Bin_21	4240	s_SalMarWE160420MG_2_8858952_Bin_21	BACTERIA	97.18	2.82	5047022	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	FEN-1297	0.097609074	1.076315179	0.044509712	0.003038868	0.00655862	0.013440523	0.000525336	0.000339448	0.000180231	0.00025297	0.00101996	0.000986824	0.000372585	0.00027964	1.13149E-05	0.010261836	2	99.33	99.33
s_SalMarWE160430MG_2_8858885_Bin_28_1_contigs	s_SalMarWE160430MG_2_8858885_Bin_28_1	1590	s_SalMarWE160430MG_2_8858885_Bin_28_1	BACTERIA	90.14	0	1510816	Bacteria	Actinobacteriota	UBA1414	UBA1414	UBA1414	20-14-0-20-35-9	2.197301712	0.056324118	0.737386073	2.068416548	4.207947447	4.425923965	1.222765159	1.120668906	0.910780949	0.615025584	0.500933078	1.429585154	0.493933984	0.438915932	0.023303104	0.914549629	13	99.28	94.8
s_SalMarWE160440MG_2_8867465_Bin_10_contigs	s_SalMarWE160440MG_2_8867465_Bin_10	2803	s_SalMarWE160440MG_2_8867465_Bin_10	BACTERIA	85.92	8.45	2734592	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	unknown	0.055302541	0.014875095	0.008902427	0.211031574	0.026341971	0.012905489	0.000298229	0.00018508	0.000333791	0.000209326	0.000388749	0.001812006	0.000770224	0.000152752	0.000109108	0.003328207	1	0	0
s_SalMarWE160440MG_2_8867465_Bin_14_1_contigs	s_SalMarWE160440MG_2_8867465_Bin_14_1	2885	s_SalMarWE160440MG_2_8867465_Bin_14_1	BACTERIA	64.79	5.63	2817735	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Bauldia	0.138809168	0.123576844	0.088535306	0.476563946	0.175488947	0.215636752	0.031340747	0.001074919	0.040334502	0.001533173	0.002585462	0.025997674	0.006779261	0.008766648	0.006440621	0.019500478	1	0	0
s_SalMarWE160440MG_2_8867465_Bin_18_contigs	s_SalMarWE160440MG_2_8867465_Bin_18	2645	s_SalMarWE160440MG_2_8867465_Bin_18	BACTERIA	98.59	1.41	2874612	Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5704	unknown	unknown	0.002087605	0.000636869	0.003780804	0.208408126	0.002136098	0.004413632	1.21231E-05	5.49582E-05	3.96023E-05	3.15202E-05	0.0002166	0.000375817	0.000100218	6.86978E-05	3.4753E-05	0.00056413	1	0	0
s_SalMarWE160440MG_2_8867465_Bin_25_contigs	s_SalMarWE160440MG_2_8867465_Bin_25	1743	s_SalMarWE160440MG_2_8867465_Bin_25	BACTERIA	88.73	5.63	1696677	Bacteria	Verrucomicrobiota_A	Chlamydiia	Parachlamydiales	Ga0074140	SZUA-160	0.002983101	0.000219025	0.000658691	0.096501827	0.00681563	0.001353751	2.82873E-05	2.58627E-05	1.69724E-05	6.46568E-05	4.04105E-05	0.000286106	0.000152752	0.000558473	0.000538268	0.001600255	1	0	0
s_SalMarWE160440MG_2_8867465_Bin_4_1_contigs	s_SalMarWE160440MG_2_8867465_Bin_4_1	1992	s_SalMarWE160440MG_2_8867465_Bin_4_1	BACTERIA	81.69	4.23	1992830	Bacteria	Chloroflexota_A	Ellin6529	CSP1-4	CSP1-4	unknown	0.477629974	0.023285323	0.254198042	1.139520392	2.295362575	2.652344656	0.523662353	0.269844169	0.08317122	0.091615393	0.043887391	0.281915586	0.016548897	0.150419905	0.001385271	0.011394945	8	99.23	98.67
s_SalMarWE160440MG_2_8867465_Bin_7_contigs	s_SalMarWE160440MG_2_8867465_Bin_7	4211	s_SalMarWE160440MG_2_8867465_Bin_7	BACTERIA	92.96	5.63	4126620	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Anderseniellaceae	unknown	0.184040611	0.129610936	0.00954657	0.263709859	0.016885112	0.037377263	0.000999755	0.000391982	0.001120178	0.000557665	0.000739512	0.001111288	0.00096581	0.000977933	0.000909236	0.007768509	1	0	0
s_SalMarWE160470MG_2_8859121_Bin_33_contigs	s_SalMarWE160470MG_2_8859121_Bin_33	1670	s_SalMarWE160470MG_2_8859121_Bin_33	ARCHAEA	82.89	3.95	1508731	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	unknown	0.00409843	0.000394406	0.00404428	0.004436262	0.187990331	0.066620706	0.009277436	0.005670398	0.006942519	0.005564522	0.004475864	0.007597169	0.004184909	0.004602753	0.001122603	0.005784355	1	0	0
s_SalMarWE160470MG_2_8859121_Bin_54_contigs	s_SalMarWE160470MG_2_8859121_Bin_54	2719	s_SalMarWE160470MG_2_8859121_Bin_54	BACTERIA	90.14	4.23	2831964	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA5072	unknown	0.087096693	0.001776444	0.009377654	0.068529697	0.466605997	0.299764084	0.114314764	0.049373516	0.013056624	0.006992628	0.00474419	0.019538464	0.003210208	0.029143225	0.000633636	0.005042419	1	0	0
s_SalMarWE160490MG_2_8858883_Bin_46_contigs	s_SalMarWE160490MG_2_8858883_Bin_46	3076	s_SalMarWE160490MG_2_8858883_Bin_46	BACTERIA	81.69	0	3143640	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	unknown	unknown	0.001177561	0.061548384	0.101478781	0.166196154	0.200516769	0.320969075	0.128093927	0.428258074	0.034905759	0.011438589	0.016611937	0.135713726	0.01646646	0.004439495	0.000713649	0.003059881	2	99.69	99.69
s_SalMarWE160490MG_2_8858883_Bin_65_contigs	s_SalMarWE160490MG_2_8858883_Bin_65	1666	s_SalMarWE160490MG_2_8858883_Bin_65	BACTERIA	94.37	1.41	1731484	Bacteria	Actinobacteriota	UBA1414	UBA1414	UBA1414	20-14-0-20-35-9	0.006965957	0.00110159	0.044657614	0.005498249	1.256900694	0.889869337	0.342475529	1.232431345	1.037078226	1.203933071	0.702622559	0.033831648	1.203400461	1.650236038	1.007597169	0.552972877	11	99.81	99.41
s_SalMarWE160490MG_2_8858883_Bin_73_contigs	s_SalMarWE160490MG_2_8858883_Bin_73	2287	s_SalMarWE160490MG_2_8858883_Bin_73	BACTERIA	81.69	2.82	2200548	Bacteria	Aerophobota	Aerophobia	Aerophobales	unknown	unknown	0.203750415	0.000114766	0.683025904	0.001361833	0.46052018	0.425705749	0.439410557	0.502001531	0.286536927	0.124707529	0.66731512	0.485728233	0.562770801	0.248822641	0.019831036	0.806669829	3	99.19	98.6
